Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,Away_P1,Away_P2,Away_P3,Away_P4,Away_P5,Away_P6,Away_P7,Away_P8,Away_P9,Away_P10,Home_P1,Home_P2,Home_P3,Home_P4,Home_P5,Home_P6,Home_P7,Home_P8,Home_P9,Home_P10,Diff_P1,Diff_P2,Diff_P3,Diff_P4,Diff_P5,Diff_P6,Diff_P7,Diff_P8,Diff_P9,Diff_P10
Mon Apr 19 2021,7:30p,Chicago Bulls,,Boston Celtics,,,0.49,0.21,0.04,0,-0.21,-0.4,-0.48,-0.66,-2.34,-2.84,3.87,3.03,2.29,1.41,1.26,-0.28,-0.92,-1.97,-2.28,-2.92,-3.38,-2.82,-2.25,-1.41,-1.47,-0.12,0.44,1.31,-0.06,0.08
Mon Apr 19 2021,7:30p,Golden State Warriors,,Philadelphia 76ers,,,8,2.8,1.5,1.1,1,0.5,-0.5,-0.7,-2.39,-4.33,3.81,3,2.53,1.17,0.23,-0.18,-0.34,-0.95,-2.73,-2.77,4.19,-0.2,-1.03,-0.07,0.77,0.68,-0.16,0.25,0.34,-1.56
Mon Apr 19 2021,8:00p,San Antonio Spurs,,Indiana Pacers,,,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,1.38,1.37,1.15,0.71,0.54,0.53,0.28,-0.38,-1.35,-4.09,0.21,-0.42,-0.55,-0.28,-0.82,-0.91,-0.89,-1.01,-0.21,2.32
Mon Apr 19 2021,8:00p,Houston Rockets,,Miami Heat,,,3.53,1.5,0.62,0.61,0.5,-0.1,-0.39,-0.48,-1.8,-5.51,3.83,3.08,2.67,1.37,0.14,-0.32,-0.92,-1.06,-1.85,-1.97,-0.3,-1.58,-2.05,-0.76,0.36,0.22,0.53,0.58,0.05,-3.54
Mon Apr 19 2021,8:00p,Phoenix Suns,,Milwaukee Bucks,,,4.5,2.59,2.48,0.93,0.84,-0.59,-0.63,-0.74,-1.06,-1.09,10.3,3.63,3.11,2.83,2.8,2.08,-1.3,-1.4,-1.75,-1.9,-5.8,-1.04,-0.63,-1.9,-1.96,-2.67,0.67,0.66,0.69,0.81
Mon Apr 19 2021,8:00p,Oklahoma City Thunder,,Washington Wizards,,,1.37,1.11,0.38,0.1,-0.1,-1.03,-1.51,-2.57,-3.53,-4.39,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,-1.67,-0.7,-1.12,-1.06,-0.89,-1.63,0.29,-0.29,-0.69,-0.39
Mon Apr 19 2021,9:00p,Memphis Grizzlies,,Denver Nuggets,,,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,6.08,2,1.54,1.41,-0.25,-0.25,-0.43,-1,-2.75,-3.52,-3.68,0.3,-0.22,-0.61,0.9,0.45,0.57,0.99,0.19,-0.1
Mon Apr 19 2021,10:00p,Utah Jazz,,Los Angeles Lakers,,,4.07,2.86,2.08,1,0.83,0.79,0.77,-0.31,-1.48,-2.87,9.58,2.53,2.37,2.34,2.08,1.87,1.38,-0.58,-0.82,-2.05,-5.51,0.33,-0.29,-1.34,-1.25,-1.08,-0.61,0.27,-0.66,-0.82
Tue Apr 20 2021,7:30p,Orlando Magic,,Atlanta Hawks,,,2.57,1.07,1,0.47,-0.05,-0.34,-0.77,-2.52,-2.98,-3.45,2.42,1.82,1.6,1.51,0.97,0.5,0.42,-1.21,-2.32,-3.53,0.15,-0.75,-0.6,-1.04,-1.02,-0.84,-1.19,-1.31,-0.66,0.08
Tue Apr 20 2021,7:30p,Brooklyn Nets,,New Orleans Pelicans,,,8,7.49,3.5,3.28,-0.41,-1.07,-1.16,-1.62,-1.84,-2.12,3.29,2.11,1.64,1.2,0.63,0.49,-0.98,-1.13,-1.6,-3.81,4.71,5.38,1.86,2.08,-1.04,-1.56,-0.18,-0.49,-0.24,1.69
Tue Apr 20 2021,7:30p,Charlotte Hornets,,New York Knicks,,,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,1,0.93,0.13,0.03,-0.53,-0.62,-0.67,-1.5,-1.84,-3.84,1.11,0.97,0.87,-0.35,-0.02,-0.58,-0.64,-0.48,-0.7,0.88
Tue Apr 20 2021,10:00p,Los Angeles Clippers,,Portland Trail Blazers,,,5.1,2.67,2.2,1.7,1.63,1.1,0.62,0.51,-0.71,-2.77,3.14,2.36,2.3,1.37,-1.07,-1.49,-1.68,-1.76,-1.76,-2.83,1.96,0.31,-0.1,0.33,2.7,2.59,2.3,2.27,1.05,0.06
Tue Apr 20 2021,10:00p,Minnesota Timberwolves,,Sacramento Kings,,,2.44,2.12,1.37,1,0.51,0.24,-0.15,-1.29,-1.78,-6.59,1.43,1.42,-0.15,-0.29,-0.56,-0.6,-0.87,-1,-1.02,-2.04,1.01,0.7,1.52,1.29,1.07,0.84,0.72,-0.29,-0.76,-4.55
Wed Apr 21 2021,7:00p,Chicago Bulls,,Cleveland Cavaliers,,,0.49,0.21,0.04,0,-0.21,-0.4,-0.48,-0.66,-2.34,-2.84,1.64,0.1,0.1,0.02,-0.31,-1.28,-1.55,-1.79,-4.38,-4.57,-1.15,0.11,-0.06,-0.02,0.1,0.88,1.07,1.13,2.04,1.73
Wed Apr 21 2021,7:00p,Oklahoma City Thunder,,Indiana Pacers,,,1.37,1.11,0.38,0.1,-0.1,-1.03,-1.51,-2.57,-3.53,-4.39,1.38,1.37,1.15,0.71,0.54,0.53,0.28,-0.38,-1.35,-4.09,-0.01,-0.26,-0.77,-0.61,-0.64,-1.56,-1.79,-2.19,-2.18,-0.3
Wed Apr 21 2021,7:00p,Phoenix Suns,,Philadelphia 76ers,,,4.5,2.59,2.48,0.93,0.84,-0.59,-0.63,-0.74,-1.06,-1.09,3.81,3,2.53,1.17,0.23,-0.18,-0.34,-0.95,-2.73,-2.77,0.69,-0.41,-0.05,-0.24,0.61,-0.41,-0.29,0.21,1.67,1.68
Wed Apr 21 2021,7:00p,Brooklyn Nets,,Toronto Raptors,,,8,7.49,3.5,3.28,-0.41,-1.07,-1.16,-1.62,-1.84,-2.12,5.21,3.21,2.04,1.92,1.21,0.89,0.49,-0.07,-0.07,-3.95,2.79,4.28,1.46,1.36,-1.62,-1.96,-1.65,-1.55,-1.77,1.83
Wed Apr 21 2021,7:00p,Golden State Warriors,,Washington Wizards,,,8,2.8,1.5,1.1,1,0.5,-0.5,-0.7,-2.39,-4.33,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,4.96,0.99,0,-0.06,0.21,-0.1,1.3,1.58,0.45,-0.33
Wed Apr 21 2021,8:00p,Utah Jazz,,Houston Rockets,,,4.07,2.86,2.08,1,0.83,0.79,0.77,-0.31,-1.48,-2.87,3.53,1.5,0.62,0.61,0.5,-0.1,-0.39,-0.48,-1.8,-5.51,0.54,1.36,1.46,0.39,0.33,0.89,1.16,0.17,0.32,2.64
Wed Apr 21 2021,8:00p,Atlanta Hawks,,New York Knicks,,,2.42,1.82,1.6,1.51,0.97,0.5,0.42,-1.21,-2.32,-3.53,1,0.93,0.13,0.03,-0.53,-0.62,-0.67,-1.5,-1.84,-3.84,1.42,0.89,1.47,1.48,1.5,1.12,1.09,0.29,-0.48,0.31
Wed Apr 21 2021,8:30p,Detroit Pistons,,Dallas Mavericks,,,2.46,0.39,0.23,0.2,-0.91,-1,-1.85,-2.09,-2.29,-3.94,6.28,3.24,1.48,1.3,0.98,0.27,0.13,0.13,-0.1,-1.73,-3.82,-2.85,-1.25,-1.1,-1.89,-1.27,-1.98,-2.22,-2.19,-2.21
Wed Apr 21 2021,8:30p,Miami Heat,,San Antonio Spurs,,,3.83,3.08,2.67,1.37,0.14,-0.32,-0.92,-1.06,-1.85,-1.97,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,2.24,2.13,2.07,0.94,0.42,0.06,-0.31,0.33,-0.29,-0.2
Wed Apr 21 2021,10:00p,Memphis Grizzlies,,Los Angeles Clippers,,,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,5.1,2.67,2.2,1.7,1.63,1.1,0.62,0.51,-0.71,-2.77,-2.7,-0.37,-0.88,-0.9,-0.98,-0.9,-0.48,-0.52,-1.85,-0.85
Wed Apr 21 2021,10:00p,Denver Nuggets,,Portland Trail Blazers,,,6.08,2,1.54,1.41,-0.25,-0.25,-0.43,-1,-2.75,-3.52,3.14,2.36,2.3,1.37,-1.07,-1.49,-1.68,-1.76,-1.76,-2.83,2.94,-0.36,-0.76,0.04,0.82,1.24,1.25,0.76,-0.99,-0.69
Wed Apr 21 2021,10:00p,Minnesota Timberwolves,,Sacramento Kings,,,2.44,2.12,1.37,1,0.51,0.24,-0.15,-1.29,-1.78,-6.59,1.43,1.42,-0.15,-0.29,-0.56,-0.6,-0.87,-1,-1.02,-2.04,1.01,0.7,1.52,1.29,1.07,0.84,0.72,-0.29,-0.76,-4.55
Thu Apr 22 2021,7:00p,Phoenix Suns,,Boston Celtics,,,4.5,2.59,2.48,0.93,0.84,-0.59,-0.63,-0.74,-1.06,-1.09,3.87,3.03,2.29,1.41,1.26,-0.28,-0.92,-1.97,-2.28,-2.92,0.63,-0.44,0.19,-0.48,-0.42,-0.31,0.29,1.23,1.22,1.83
Thu Apr 22 2021,7:00p,Philadelphia 76ers,,Milwaukee Bucks,,,3.81,3,2.53,1.17,0.23,-0.18,-0.34,-0.95,-2.73,-2.77,10.3,3.63,3.11,2.83,2.8,2.08,-1.3,-1.4,-1.75,-1.9,-6.49,-0.63,-0.58,-1.66,-2.57,-2.26,0.96,0.45,-0.98,-0.87
Thu Apr 22 2021,7:00p,New Orleans Pelicans,,Orlando Magic,,,3.29,2.11,1.64,1.2,0.63,0.49,-0.98,-1.13,-1.6,-3.81,2.57,1.07,1,0.47,-0.05,-0.34,-0.77,-2.52,-2.98,-3.45,0.72,1.04,0.64,0.73,0.68,0.83,-0.21,1.39,1.38,-0.36
Thu Apr 22 2021,8:30p,Detroit Pistons,,San Antonio Spurs,,,2.46,0.39,0.23,0.2,-0.91,-1,-1.85,-2.09,-2.29,-3.94,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,0.87,-0.56,-0.37,-0.23,-0.63,-0.62,-1.24,-0.7,-0.73,-2.17
Thu Apr 22 2021,9:00p,Charlotte Hornets,,Chicago Bulls,,,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,0.49,0.21,0.04,0,-0.21,-0.4,-0.48,-0.66,-2.34,-2.84,1.62,1.69,0.96,-0.32,-0.34,-0.8,-0.83,-1.32,-0.2,-0.12
Thu Apr 22 2021,9:30p,Los Angeles Lakers,,Dallas Mavericks,,,9.58,2.53,2.37,2.34,2.08,1.87,1.38,-0.58,-0.82,-2.05,6.28,3.24,1.48,1.3,0.98,0.27,0.13,0.13,-0.1,-1.73,3.3,-0.71,0.89,1.04,1.1,1.6,1.25,-0.71,-0.72,-0.32
Fri Apr 23 2021,7:30p,Miami Heat,,Atlanta Hawks,,,3.83,3.08,2.67,1.37,0.14,-0.32,-0.92,-1.06,-1.85,-1.97,2.42,1.82,1.6,1.51,0.97,0.5,0.42,-1.21,-2.32,-3.53,1.41,1.26,1.07,-0.14,-0.83,-0.82,-1.34,0.15,0.47,1.56
Fri Apr 23 2021,7:30p,Boston Celtics,,Brooklyn Nets,,,3.87,3.03,2.29,1.41,1.26,-0.28,-0.92,-1.97,-2.28,-2.92,8,7.49,3.5,3.28,-0.41,-1.07,-1.16,-1.62,-1.84,-2.12,-4.13,-4.46,-1.21,-1.87,1.67,0.79,0.24,-0.35,-0.44,-0.8
Fri Apr 23 2021,8:00p,Cleveland Cavaliers,,Charlotte Hornets,,,1.64,0.1,0.1,0.02,-0.31,-1.28,-1.55,-1.79,-4.38,-4.57,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,-0.47,-1.8,-0.9,0.34,0.24,-0.08,-0.24,0.19,-1.84,-1.61
Fri Apr 23 2021,8:00p,Los Angeles Clippers,,Houston Rockets,,,5.1,2.67,2.2,1.7,1.63,1.1,0.62,0.51,-0.71,-2.77,3.53,1.5,0.62,0.61,0.5,-0.1,-0.39,-0.48,-1.8,-5.51,1.57,1.17,1.58,1.09,1.13,1.2,1.01,0.99,1.09,2.74
Fri Apr 23 2021,8:00p,Washington Wizards,,Oklahoma City Thunder,,,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,1.37,1.11,0.38,0.1,-0.1,-1.03,-1.51,-2.57,-3.53,-4.39,1.67,0.7,1.12,1.06,0.89,1.63,-0.29,0.29,0.69,0.39
Fri Apr 23 2021,10:00p,Denver Nuggets,,Golden State Warriors,,,6.08,2,1.54,1.41,-0.25,-0.25,-0.43,-1,-2.75,-3.52,8,2.8,1.5,1.1,1,0.5,-0.5,-0.7,-2.39,-4.33,-1.92,-0.8,0.04,0.31,-1.25,-0.75,0.07,-0.3,-0.36,0.81
Fri Apr 23 2021,10:00p,Memphis Grizzlies,,Portland Trail Blazers,,,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,3.14,2.36,2.3,1.37,-1.07,-1.49,-1.68,-1.76,-1.76,-2.83,-0.74,-0.06,-0.98,-0.57,1.72,1.69,1.82,1.75,-0.8,-0.79
Sat Apr 24 2021,1:00p,Toronto Raptors,,New York Knicks,,,5.21,3.21,2.04,1.92,1.21,0.89,0.49,-0.07,-0.07,-3.95,1,0.93,0.13,0.03,-0.53,-0.62,-0.67,-1.5,-1.84,-3.84,4.21,2.28,1.91,1.89,1.74,1.51,1.16,1.43,1.77,-0.11
Sat Apr 24 2021,3:30p,Philadelphia 76ers,,Milwaukee Bucks,,,3.81,3,2.53,1.17,0.23,-0.18,-0.34,-0.95,-2.73,-2.77,10.3,3.63,3.11,2.83,2.8,2.08,-1.3,-1.4,-1.75,-1.9,-6.49,-0.63,-0.58,-1.66,-2.57,-2.26,0.96,0.45,-0.98,-0.87
Sat Apr 24 2021,7:00p,Detroit Pistons,,Indiana Pacers,,,2.46,0.39,0.23,0.2,-0.91,-1,-1.85,-2.09,-2.29,-3.94,1.38,1.37,1.15,0.71,0.54,0.53,0.28,-0.38,-1.35,-4.09,1.08,-0.98,-0.92,-0.51,-1.45,-1.53,-2.13,-1.71,-0.94,0.15
Sat Apr 24 2021,8:00p,Chicago Bulls,,Miami Heat,,,0.49,0.21,0.04,0,-0.21,-0.4,-0.48,-0.66,-2.34,-2.84,3.83,3.08,2.67,1.37,0.14,-0.32,-0.92,-1.06,-1.85,-1.97,-3.34,-2.87,-2.63,-1.37,-0.35,-0.08,0.44,0.4,-0.49,-0.87
Sat Apr 24 2021,8:00p,San Antonio Spurs,,New Orleans Pelicans,,,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,3.29,2.11,1.64,1.2,0.63,0.49,-0.98,-1.13,-1.6,-3.81,-1.7,-1.16,-1.04,-0.77,-0.91,-0.87,0.37,-0.26,0.04,2.04
Sat Apr 24 2021,8:30p,Los Angeles Lakers,,Dallas Mavericks,,,9.58,2.53,2.37,2.34,2.08,1.87,1.38,-0.58,-0.82,-2.05,6.28,3.24,1.48,1.3,0.98,0.27,0.13,0.13,-0.1,-1.73,3.3,-0.71,0.89,1.04,1.1,1.6,1.25,-0.71,-0.72,-0.32
Sat Apr 24 2021,9:00p,Minnesota Timberwolves,,Utah Jazz,,,2.44,2.12,1.37,1,0.51,0.24,-0.15,-1.29,-1.78,-6.59,4.07,2.86,2.08,1,0.83,0.79,0.77,-0.31,-1.48,-2.87,-1.63,-0.74,-0.71,0,-0.32,-0.55,-0.92,-0.98,-0.3,-3.72
Sat Apr 24 2021,10:00p,Houston Rockets,,Denver Nuggets,,,3.53,1.5,0.62,0.61,0.5,-0.1,-0.39,-0.48,-1.8,-5.51,6.08,2,1.54,1.41,-0.25,-0.25,-0.43,-1,-2.75,-3.52,-2.55,-0.5,-0.92,-0.8,0.75,0.15,0.04,0.52,0.95,-1.99
Sun Apr 25 2021,1:00p,Boston Celtics,,Charlotte Hornets,,,3.87,3.03,2.29,1.41,1.26,-0.28,-0.92,-1.97,-2.28,-2.92,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,1.76,1.13,1.29,1.73,1.81,0.92,0.39,0.01,0.26,0.04
Sun Apr 25 2021,3:30p,Phoenix Suns,,Brooklyn Nets,,,4.5,2.59,2.48,0.93,0.84,-0.59,-0.63,-0.74,-1.06,-1.09,8,7.49,3.5,3.28,-0.41,-1.07,-1.16,-1.62,-1.84,-2.12,-3.5,-4.9,-1.02,-2.35,1.25,0.48,0.53,0.88,0.78,1.03
Sun Apr 25 2021,4:00p,Memphis Grizzlies,,Portland Trail Blazers,,,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,3.14,2.36,2.3,1.37,-1.07,-1.49,-1.68,-1.76,-1.76,-2.83,-0.74,-0.06,-0.98,-0.57,1.72,1.69,1.82,1.75,-0.8,-0.79
Sun Apr 25 2021,7:00p,Cleveland Cavaliers,,Washington Wizards,,,1.64,0.1,0.1,0.02,-0.31,-1.28,-1.55,-1.79,-4.38,-4.57,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,-1.4,-1.71,-1.4,-1.14,-1.1,-1.88,0.25,0.49,-1.54,-0.57
Sun Apr 25 2021,7:30p,Milwaukee Bucks,,Atlanta Hawks,,,10.3,3.63,3.11,2.83,2.8,2.08,-1.3,-1.4,-1.75,-1.9,2.42,1.82,1.6,1.51,0.97,0.5,0.42,-1.21,-2.32,-3.53,7.88,1.81,1.51,1.32,1.83,1.58,-1.72,-0.19,0.57,1.63
Sun Apr 25 2021,8:00p,Indiana Pacers,,Orlando Magic,,,1.38,1.37,1.15,0.71,0.54,0.53,0.28,-0.38,-1.35,-4.09,2.57,1.07,1,0.47,-0.05,-0.34,-0.77,-2.52,-2.98,-3.45,-1.19,0.3,0.15,0.24,0.59,0.87,1.05,2.14,1.63,-0.64
Sun Apr 25 2021,10:00p,Sacramento Kings,,Golden State Warriors,,,1.43,1.42,-0.15,-0.29,-0.56,-0.6,-0.87,-1,-1.02,-2.04,8,2.8,1.5,1.1,1,0.5,-0.5,-0.7,-2.39,-4.33,-6.57,-1.38,-1.65,-1.39,-1.56,-1.1,-0.37,-0.3,1.37,2.29
Mon Apr 26 2021,7:00p,Atlanta Hawks,,Detroit Pistons,,,2.42,1.82,1.6,1.51,0.97,0.5,0.42,-1.21,-2.32,-3.53,2.46,0.39,0.23,0.2,-0.91,-1,-1.85,-2.09,-2.29,-3.94,-0.04,1.43,1.37,1.31,1.88,1.5,2.27,0.88,-0.03,0.41
Mon Apr 26 2021,7:00p,Los Angeles Lakers,,Orlando Magic,,,9.58,2.53,2.37,2.34,2.08,1.87,1.38,-0.58,-0.82,-2.05,2.57,1.07,1,0.47,-0.05,-0.34,-0.77,-2.52,-2.98,-3.45,7.01,1.46,1.37,1.87,2.13,2.21,2.15,1.94,2.16,1.4
Mon Apr 26 2021,7:00p,Oklahoma City Thunder,,Philadelphia 76ers,,,1.37,1.11,0.38,0.1,-0.1,-1.03,-1.51,-2.57,-3.53,-4.39,3.81,3,2.53,1.17,0.23,-0.18,-0.34,-0.95,-2.73,-2.77,-2.44,-1.89,-2.15,-1.07,-0.33,-0.85,-1.17,-1.62,-0.8,-1.62
Mon Apr 26 2021,7:00p,San Antonio Spurs,,Washington Wizards,,,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,-1.45,-0.86,-0.9,-0.73,-1.07,-0.98,1.19,0.89,1.28,2.23
Mon Apr 26 2021,7:30p,Phoenix Suns,,New York Knicks,,,4.5,2.59,2.48,0.93,0.84,-0.59,-0.63,-0.74,-1.06,-1.09,1,0.93,0.13,0.03,-0.53,-0.62,-0.67,-1.5,-1.84,-3.84,3.5,1.66,2.35,0.9,1.37,0.03,0.04,0.76,0.78,2.75
Mon Apr 26 2021,7:30p,Cleveland Cavaliers,,Toronto Raptors,,,1.64,0.1,0.1,0.02,-0.31,-1.28,-1.55,-1.79,-4.38,-4.57,5.21,3.21,2.04,1.92,1.21,0.89,0.49,-0.07,-0.07,-3.95,-3.57,-3.11,-1.94,-1.9,-1.52,-2.17,-2.04,-1.72,-4.31,-0.62
Mon Apr 26 2021,8:00p,Chicago Bulls,,Miami Heat,,,0.49,0.21,0.04,0,-0.21,-0.4,-0.48,-0.66,-2.34,-2.84,3.83,3.08,2.67,1.37,0.14,-0.32,-0.92,-1.06,-1.85,-1.97,-3.34,-2.87,-2.63,-1.37,-0.35,-0.08,0.44,0.4,-0.49,-0.87
Mon Apr 26 2021,8:00p,Utah Jazz,,Minnesota Timberwolves,,,4.07,2.86,2.08,1,0.83,0.79,0.77,-0.31,-1.48,-2.87,2.44,2.12,1.37,1,0.51,0.24,-0.15,-1.29,-1.78,-6.59,1.63,0.74,0.71,0,0.32,0.55,0.92,0.98,0.3,3.72
Mon Apr 26 2021,8:00p,Los Angeles Clippers,,New Orleans Pelicans,,,5.1,2.67,2.2,1.7,1.63,1.1,0.62,0.51,-0.71,-2.77,3.29,2.11,1.64,1.2,0.63,0.49,-0.98,-1.13,-1.6,-3.81,1.81,0.56,0.56,0.5,1,0.61,1.6,1.64,0.89,1.04
Mon Apr 26 2021,9:00p,Memphis Grizzlies,,Denver Nuggets,,,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,6.08,2,1.54,1.41,-0.25,-0.25,-0.43,-1,-2.75,-3.52,-3.68,0.3,-0.22,-0.61,0.9,0.45,0.57,0.99,0.19,-0.1
Mon Apr 26 2021,10:00p,Dallas Mavericks,,Sacramento Kings,,,6.28,3.24,1.48,1.3,0.98,0.27,0.13,0.13,-0.1,-1.73,1.43,1.42,-0.15,-0.29,-0.56,-0.6,-0.87,-1,-1.02,-2.04,4.85,1.82,1.63,1.59,1.54,0.87,1,1.13,0.92,0.31
Tue Apr 27 2021,7:00p,Oklahoma City Thunder,,Boston Celtics,,,1.37,1.11,0.38,0.1,-0.1,-1.03,-1.51,-2.57,-3.53,-4.39,3.87,3.03,2.29,1.41,1.26,-0.28,-0.92,-1.97,-2.28,-2.92,-2.5,-1.92,-1.91,-1.31,-1.36,-0.75,-0.59,-0.6,-1.25,-1.47
Tue Apr 27 2021,7:00p,Milwaukee Bucks,,Charlotte Hornets,,,10.3,3.63,3.11,2.83,2.8,2.08,-1.3,-1.4,-1.75,-1.9,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,8.19,1.73,2.11,3.15,3.35,3.28,0.01,0.58,0.79,1.06
Tue Apr 27 2021,7:00p,Portland Trail Blazers,,Indiana Pacers,,,3.14,2.36,2.3,1.37,-1.07,-1.49,-1.68,-1.76,-1.76,-2.83,1.38,1.37,1.15,0.71,0.54,0.53,0.28,-0.38,-1.35,-4.09,1.76,0.99,1.15,0.66,-1.61,-2.02,-1.96,-1.38,-0.41,1.26
Tue Apr 27 2021,7:30p,Brooklyn Nets,,Toronto Raptors,,,8,7.49,3.5,3.28,-0.41,-1.07,-1.16,-1.62,-1.84,-2.12,5.21,3.21,2.04,1.92,1.21,0.89,0.49,-0.07,-0.07,-3.95,2.79,4.28,1.46,1.36,-1.62,-1.96,-1.65,-1.55,-1.77,1.83
Tue Apr 27 2021,8:00p,Minnesota Timberwolves,,Houston Rockets,,,2.44,2.12,1.37,1,0.51,0.24,-0.15,-1.29,-1.78,-6.59,3.53,1.5,0.62,0.61,0.5,-0.1,-0.39,-0.48,-1.8,-5.51,-1.09,0.62,0.75,0.39,0.01,0.34,0.24,-0.81,0.02,-1.08
Tue Apr 27 2021,9:30p,Dallas Mavericks,,Golden State Warriors,,,6.28,3.24,1.48,1.3,0.98,0.27,0.13,0.13,-0.1,-1.73,8,2.8,1.5,1.1,1,0.5,-0.5,-0.7,-2.39,-4.33,-1.72,0.44,-0.02,0.2,-0.02,-0.23,0.63,0.83,2.29,2.6
Wed Apr 28 2021,7:00p,Orlando Magic,,Cleveland Cavaliers,,,2.57,1.07,1,0.47,-0.05,-0.34,-0.77,-2.52,-2.98,-3.45,1.64,0.1,0.1,0.02,-0.31,-1.28,-1.55,-1.79,-4.38,-4.57,0.93,0.97,0.9,0.45,0.26,0.94,0.78,-0.73,1.4,1.12
Wed Apr 28 2021,7:00p,Atlanta Hawks,,Philadelphia 76ers,,,2.42,1.82,1.6,1.51,0.97,0.5,0.42,-1.21,-2.32,-3.53,3.81,3,2.53,1.17,0.23,-0.18,-0.34,-0.95,-2.73,-2.77,-1.39,-1.18,-0.93,0.34,0.74,0.68,0.76,-0.26,0.41,-0.76
Wed Apr 28 2021,7:00p,Los Angeles Lakers,,Washington Wizards,,,9.58,2.53,2.37,2.34,2.08,1.87,1.38,-0.58,-0.82,-2.05,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,6.54,0.72,0.87,1.18,1.29,1.27,3.18,1.7,2.02,1.95
Wed Apr 28 2021,7:30p,Charlotte Hornets,,Boston Celtics,,,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,3.87,3.03,2.29,1.41,1.26,-0.28,-0.92,-1.97,-2.28,-2.92,-1.76,-1.13,-1.29,-1.73,-1.81,-0.92,-0.39,-0.01,-0.26,-0.04
Wed Apr 28 2021,7:30p,Chicago Bulls,,New York Knicks,,,0.49,0.21,0.04,0,-0.21,-0.4,-0.48,-0.66,-2.34,-2.84,1,0.93,0.13,0.03,-0.53,-0.62,-0.67,-1.5,-1.84,-3.84,-0.51,-0.72,-0.09,-0.03,0.32,0.22,0.19,0.84,-0.5,1
Wed Apr 28 2021,8:00p,San Antonio Spurs,,Miami Heat,,,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,3.83,3.08,2.67,1.37,0.14,-0.32,-0.92,-1.06,-1.85,-1.97,-2.24,-2.13,-2.07,-0.94,-0.42,-0.06,0.31,-0.33,0.29,0.2
Wed Apr 28 2021,9:00p,New Orleans Pelicans,,Denver Nuggets,,,3.29,2.11,1.64,1.2,0.63,0.49,-0.98,-1.13,-1.6,-3.81,6.08,2,1.54,1.41,-0.25,-0.25,-0.43,-1,-2.75,-3.52,-2.79,0.11,0.1,-0.21,0.88,0.74,-0.55,-0.13,1.15,-0.29
Wed Apr 28 2021,9:00p,Portland Trail Blazers,,Memphis Grizzlies,,,3.14,2.36,2.3,1.37,-1.07,-1.49,-1.68,-1.76,-1.76,-2.83,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,0.74,0.06,0.98,0.57,-1.72,-1.69,-1.82,-1.75,0.8,0.79
Wed Apr 28 2021,10:00p,Los Angeles Clippers,,Phoenix Suns,,,5.1,2.67,2.2,1.7,1.63,1.1,0.62,0.51,-0.71,-2.77,4.5,2.59,2.48,0.93,0.84,-0.59,-0.63,-0.74,-1.06,-1.09,0.6,0.08,-0.28,0.77,0.79,1.69,1.25,1.25,0.35,-1.68
Wed Apr 28 2021,10:00p,Utah Jazz,,Sacramento Kings,,,4.07,2.86,2.08,1,0.83,0.79,0.77,-0.31,-1.48,-2.87,1.43,1.42,-0.15,-0.29,-0.56,-0.6,-0.87,-1,-1.02,-2.04,2.64,1.44,2.23,1.29,1.39,1.39,1.64,0.69,-0.46,-0.83
